timestamp_utc,gpu0_used_mib,gpu1_used_mib,gpu0_util,gpu1_util
2026-09-26T15:06:13.964538+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:15.012642+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:16.061972+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:17.111796+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:18.162114+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:19.213638+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:20.263432+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:21.312176+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:22.359756+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:23.409234+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:24.459506+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:25.511562+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:26.562965+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:27.613639+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:28.661888+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:29.709662+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:30.761074+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:31.811777+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:32.861878+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:33.913526+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:34.961895+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:36.010515+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:37.057249+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:38.107771+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:39.157701+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:40.208391+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:41.258947+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:42.307382+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:43.355483+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:44.407229+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:45.458559+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:46.509326+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:47.559869+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:48.609028+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:49.656974+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:50.707104+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:51.757362+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:52.808552+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:53.860259+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:54.910510+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:55.959931+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:57.006928+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:58.061464+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:06:59.112674+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:00.162484+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:01.213306+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:02.261457+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:03.310432+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:04.357808+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:05.408301+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:06.458490+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:07.509266+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:08.561249+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:09.608588+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:10.657178+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:11.706903+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:12.757096+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:13.806879+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:14.857530+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:15.909271+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:16.957056+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:18.006304+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:19.056817+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:20.108162+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:21.159234+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:22.209178+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:23.258050+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:24.305699+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:25.354261+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:26.404002+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:27.456356+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:28.507088+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:29.557841+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:30.606877+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:31.654934+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:32.705890+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:33.756026+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:34.807132+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:35.858447+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:36.909371+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:37.958389+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:39.006361+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:40.059647+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:41.111616+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:42.162444+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:43.213100+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:44.262148+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:45.310263+00:00,0.0,0.0,0.0,0.0
