timestamp_utc,mem_total_kib,mem_available_kib,swap_total_kib,swap_used_kib,pswpin,pswpout,pgmajfault,gemma_rss_kib,gemma_pss_kib,gemma_swap_kib,ornith_rss_kib,ornith_pss_kib,ornith_swap_kib
2026-09-26T15:27:15.024313+00:00,64060288,43815472,4194300,50324,113471,1787353,117783,0,0,0,0,0,0
2026-09-26T15:27:16.025194+00:00,64060288,43814168,4194300,50324,113471,1787353,117783,0,0,0,0,0,0
2026-09-26T15:27:17.026062+00:00,64060288,43770604,4194300,50324,113471,1787353,117783,0,0,0,0,0,0
2026-09-26T15:27:18.026963+00:00,64060288,43754056,4194300,50324,113471,1787353,117783,0,0,0,0,0,0
2026-09-26T15:27:19.027833+00:00,64060288,43751360,4194300,50324,113471,1787353,117783,0,0,0,0,0,0
2026-09-26T15:27:20.028630+00:00,64060288,43749328,4194300,50324,113471,1787353,117783,0,0,0,0,0,0
2026-09-26T15:27:21.029377+00:00,64060288,43746136,4194300,50324,113471,1787353,117783,0,0,0,0,0,0
2026-09-26T15:27:22.030157+00:00,64060288,43769484,4194300,50324,113471,1787353,117783,0,0,0,0,0,0
2026-09-26T15:27:23.031026+00:00,64060288,43783176,4194300,50324,113471,1787353,117783,0,0,0,0,0,0
2026-09-26T15:27:24.031880+00:00,64060288,43782460,4194300,50324,113471,1787353,117783,0,0,0,0,0,0
2026-09-26T15:27:25.032735+00:00,64060288,43786992,4194300,50324,113471,1787353,117783,0,0,0,0,0,0
2026-09-26T15:27:26.033573+00:00,64060288,43773472,4194300,50324,113471,1787353,117783,0,0,0,0,0,0
2026-09-26T15:27:27.034437+00:00,64060288,43770736,4194300,50324,113471,1787353,117783,0,0,0,0,0,0
2026-09-26T15:27:28.035340+00:00,64060288,43790108,4194300,50324,113471,1787353,117783,0,0,0,0,0,0
2026-09-26T15:27:29.036109+00:00,64060288,43781636,4194300,50324,113471,1787353,117783,0,0,0,0,0,0
2026-09-26T15:27:30.036873+00:00,64060288,43785760,4194300,50324,113471,1787353,117783,0,0,0,0,0,0
2026-09-26T15:27:31.037642+00:00,64060288,43782512,4194300,50324,113471,1787353,117783,0,0,0,0,0,0
2026-09-26T15:27:32.038496+00:00,64060288,43776676,4194300,50324,113471,1787353,117783,0,0,0,0,0,0
2026-09-26T15:27:33.039362+00:00,64060288,43793332,4194300,50324,113471,1787353,117783,0,0,0,0,0,0
2026-09-26T15:27:34.040241+00:00,64060288,43799256,4194300,50324,113471,1787353,117783,0,0,0,0,0,0
2026-09-26T15:27:35.041107+00:00,64060288,43785460,4194300,50324,113471,1787353,117783,0,0,0,0,0,0
2026-09-26T15:27:36.042010+00:00,64060288,43783484,4194300,50324,113471,1787353,117783,0,0,0,0,0,0
2026-09-26T15:27:37.042898+00:00,64060288,43777968,4194300,50324,113471,1787353,117783,0,0,0,0,0,0
2026-09-26T15:27:38.043765+00:00,64060288,43757704,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:27:39.044514+00:00,64060288,43731024,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:27:40.045267+00:00,64060288,43745536,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:27:41.046050+00:00,64060288,43765368,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:27:42.046957+00:00,64060288,43773552,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:27:43.047834+00:00,64060288,43768684,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:27:44.048686+00:00,64060288,43764180,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:27:45.049560+00:00,64060288,43764324,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:27:46.050440+00:00,64060288,43758764,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:27:47.051315+00:00,64060288,43788852,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:27:48.052087+00:00,64060288,43783736,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:27:49.052850+00:00,64060288,43795452,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:27:50.053651+00:00,64060288,43778128,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:27:51.054527+00:00,64060288,43784064,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:27:52.055371+00:00,64060288,43782044,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:27:53.056216+00:00,64060288,43787716,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:27:54.057068+00:00,64060288,43783648,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:27:55.057925+00:00,64060288,43795620,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:27:56.058789+00:00,64060288,43792856,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:27:57.059632+00:00,64060288,43785936,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:27:58.060420+00:00,64060288,43785824,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:27:59.061225+00:00,64060288,43770320,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:28:00.062104+00:00,64060288,43771532,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:28:01.062968+00:00,64060288,43779336,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:28:02.063820+00:00,64060288,43772196,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:28:03.064669+00:00,64060288,43772648,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:28:04.065520+00:00,64060288,43771772,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:28:05.066468+00:00,64060288,43770984,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:28:06.067332+00:00,64060288,43769228,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:28:07.068157+00:00,64060288,43778448,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:28:08.068945+00:00,64060288,43771256,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:28:09.069747+00:00,64060288,43777724,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:28:10.070591+00:00,64060288,43739568,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:28:11.071438+00:00,64060288,43728512,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:28:12.072289+00:00,64060288,43749780,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:28:13.073160+00:00,64060288,43755896,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:28:14.074018+00:00,64060288,43756008,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:28:15.074899+00:00,64060288,43739196,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:28:16.075748+00:00,64060288,43750400,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:28:17.076483+00:00,64060288,43747508,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:28:18.077301+00:00,64060288,43728600,4194300,50324,113471,1787353,117785,0,0,0,0,0,0
2026-09-26T15:28:19.078186+00:00,64060288,43731112,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:20.079055+00:00,64060288,43715016,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:21.079927+00:00,64060288,43698028,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:22.080842+00:00,64060288,43693292,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:23.081734+00:00,64060288,43711196,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:24.082606+00:00,64060288,43720452,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:25.083465+00:00,64060288,43745248,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:26.084320+00:00,64060288,43742188,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:27.085137+00:00,64060288,43748652,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:28.085949+00:00,64060288,43731248,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:29.086832+00:00,64060288,43758944,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:30.087720+00:00,64060288,43746808,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:31.088611+00:00,64060288,43729920,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:32.089459+00:00,64060288,43738416,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:33.090319+00:00,64060288,43730332,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:34.091183+00:00,64060288,43692648,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:35.092022+00:00,64060288,43715972,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:36.092822+00:00,64060288,43709512,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:37.093594+00:00,64060288,43731588,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:38.094479+00:00,64060288,43730020,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:39.095379+00:00,64060288,43727600,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:40.096243+00:00,64060288,43715280,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:41.097122+00:00,64060288,43743320,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:42.098018+00:00,64060288,43737380,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:43.098904+00:00,64060288,43749836,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:44.099803+00:00,64060288,43745952,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:45.100550+00:00,64060288,43745524,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:46.101337+00:00,64060288,43712348,4194300,50324,113471,1787353,117786,0,0,0,0,0,0
2026-09-26T15:28:47.102141+00:00,64060288,43721880,4194300,50324,113478,1787353,117793,0,0,0,0,0,0
2026-09-26T15:28:48.103025+00:00,64060288,43712652,4194300,50324,113479,1787353,117795,0,0,0,0,0,0
2026-09-26T15:28:49.103849+00:00,64060288,43727148,4194300,50324,113480,1787353,117796,0,0,0,0,0,0
2026-09-26T15:28:50.104710+00:00,64060288,43730876,4194300,50324,113480,1787353,117796,0,0,0,0,0,0
2026-09-26T15:28:51.105534+00:00,64060288,43738324,4194300,50324,113480,1787353,117796,0,0,0,0,0,0
2026-09-26T15:28:52.106407+00:00,64060288,43720012,4194300,50324,113480,1787353,117796,0,0,0,0,0,0
2026-09-26T15:28:53.107367+00:00,64060288,43738916,4194300,50324,113480,1787353,117796,0,0,0,0,0,0
2026-09-26T15:28:54.108226+00:00,64060288,43738628,4194300,50324,113480,1787353,117796,0,0,0,0,0,0
2026-09-26T15:28:55.108987+00:00,64060288,43743236,4194300,50324,113480,1787353,117796,0,0,0,0,0,0
2026-09-26T15:28:56.109742+00:00,64060288,43747696,4194300,50324,113480,1787353,117796,0,0,0,0,0,0
2026-09-26T15:28:57.110506+00:00,64060288,43733904,4194300,50324,113480,1787353,117796,0,0,0,0,0,0
2026-09-26T15:28:58.111347+00:00,64060288,43734336,4194300,50324,113480,1787353,117796,0,0,0,0,0,0
2026-09-26T15:28:59.112224+00:00,64060288,43746516,4194300,50324,113480,1787353,117796,0,0,0,0,0,0
2026-09-26T15:29:00.113079+00:00,64060288,43727768,4194300,50324,113480,1787353,117796,0,0,0,0,0,0
2026-09-26T15:29:01.113969+00:00,64060288,43733428,4194300,50324,113480,1787353,117796,0,0,0,0,0,0
2026-09-26T15:29:02.114842+00:00,64060288,43726552,4194300,50324,113480,1787353,117796,0,0,0,0,0,0
2026-09-26T15:29:03.115713+00:00,64060288,43730256,4194300,50324,113480,1787353,117796,0,0,0,0,0,0
2026-09-26T15:29:04.116541+00:00,64060288,43733332,4194300,50324,113480,1787353,117796,0,0,0,0,0,0
2026-09-26T15:29:05.117460+00:00,64060288,43688652,4194300,50324,113480,1787353,117833,0,0,0,0,0,0
2026-09-26T15:29:06.118263+00:00,64060288,43709580,4194300,50324,113482,1787353,117835,0,0,0,0,0,0
2026-09-26T15:29:07.119165+00:00,64060288,43699416,4194300,50324,113483,1787353,117836,0,0,0,0,0,0
2026-09-26T15:29:08.120056+00:00,64060288,43701748,4194300,50324,113483,1787353,117836,0,0,0,0,0,0
2026-09-26T15:29:09.120935+00:00,64060288,43685708,4194300,50324,113484,1787353,117838,0,0,0,0,0,0
2026-09-26T15:29:10.121818+00:00,64060288,43704560,4194300,50324,113484,1787353,117838,0,0,0,0,0,0
2026-09-26T15:29:11.122688+00:00,64060288,43706788,4194300,50324,113484,1787353,117838,0,0,0,0,0,0
2026-09-26T15:29:12.123551+00:00,64060288,43713952,4194300,50324,113484,1787353,117838,0,0,0,0,0,0
2026-09-26T15:29:13.124385+00:00,64060288,43711956,4194300,50324,113484,1787353,117838,0,0,0,0,0,0
2026-09-26T15:29:14.125187+00:00,64060288,43704552,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:15.125973+00:00,64060288,43696020,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:16.126740+00:00,64060288,43706436,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:17.127572+00:00,64060288,43711684,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:18.128463+00:00,64060288,43697052,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:19.129925+00:00,64060288,43701188,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:20.130937+00:00,64060288,43717752,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:21.131804+00:00,64060288,43703104,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:22.132635+00:00,64060288,43698484,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:23.133462+00:00,64060288,43717436,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:24.134136+00:00,64060288,43701580,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:25.134961+00:00,64060288,43696608,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:26.135862+00:00,64060288,43702852,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:27.136733+00:00,64060288,43692924,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:28.137611+00:00,64060288,43685708,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:29.138478+00:00,64060288,43673400,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:30.139340+00:00,64060288,43652072,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:31.140216+00:00,64060288,43635380,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:32.141074+00:00,64060288,43634420,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:33.141855+00:00,64060288,43651532,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:34.142643+00:00,64060288,43658324,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:35.143393+00:00,64060288,43688540,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:36.144277+00:00,64060288,43678576,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:37.145142+00:00,64060288,43680628,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:38.146000+00:00,64060288,43690648,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:39.146842+00:00,64060288,43686348,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:40.147661+00:00,64060288,43688832,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:41.148498+00:00,64060288,43699004,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:42.149340+00:00,64060288,43709024,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:43.150126+00:00,64060288,43708216,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
2026-09-26T15:29:44.150923+00:00,64060288,43703612,4194300,50324,113484,1787353,117842,0,0,0,0,0,0
