timestamp_utc,gpu0_used_mib,gpu1_used_mib,gpu0_util,gpu1_util
2026-09-26T16:17:13.892242+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:14.941238+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:15.989933+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:17.037745+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:18.086552+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:19.134421+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:20.176130+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:21.223574+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:22.271925+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:23.320254+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:24.367995+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:25.416413+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:26.464648+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:27.513026+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:28.562875+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:29.610215+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:30.658440+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:31.706170+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:32.753712+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:33.801674+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:34.849837+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:35.898140+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:36.947423+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:37.995395+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:39.044818+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:40.092938+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:41.139920+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:42.189068+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:43.237146+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:44.285166+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:45.334285+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:46.381451+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:47.431764+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:48.480148+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:49.535634+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:50.582772+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:51.630990+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:52.679142+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:53.728564+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:54.776652+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:55.825740+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:56.874478+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:57.922530+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:17:58.971607+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:00.019406+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:01.068802+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:02.117001+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:03.163874+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:04.214085+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:05.261575+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:06.310218+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:07.358421+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:08.407246+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:09.455688+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:10.503185+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:11.557359+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:12.607133+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:13.655204+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:14.703326+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:15.752612+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:16.800101+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:17.849370+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:18.897073+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:19.944327+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:20.994108+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:22.042269+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:23.091743+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:24.140665+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:25.189618+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:26.238199+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:27.288689+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:28.336683+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:29.385304+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:30.435816+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:31.485107+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:32.533467+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:33.581696+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:34.630383+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:35.678480+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:36.727740+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:37.776452+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:38.824534+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:39.873758+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:40.922202+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:41.971715+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:43.020173+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:44.069137+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:45.117832+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:46.164866+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:47.214945+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:48.263864+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:49.311982+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:50.361445+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:51.411613+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:52.458978+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:53.508776+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:54.559200+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:55.608325+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:56.657185+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:57.705954+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:58.754005+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:18:59.801572+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:00.851318+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:01.899165+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:02.947013+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:03.996633+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:05.044909+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:06.094750+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:07.143691+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:08.192678+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:09.241799+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:10.292146+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:11.341441+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:12.391539+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:13.441474+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:14.490285+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:15.538393+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:16.612169+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:17.659840+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:18.709987+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:19.758224+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:20.807846+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:21.856933+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:22.906125+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:23.955590+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:25.006040+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:26.053766+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:27.104415+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:28.154711+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:29.203679+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:30.252658+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:31.302375+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:32.350699+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:33.401205+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:34.448359+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:35.499130+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:36.548563+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:37.597294+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:38.646205+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:39.695903+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:40.743466+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:41.792310+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:42.841544+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:43.890536+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:44.940939+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:45.989057+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:47.038746+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:48.088006+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:49.138110+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:50.186963+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:51.236055+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:52.285484+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:53.337786+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:54.385954+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:55.435963+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:56.484539+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:57.534186+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:58.581261+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:19:59.635988+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:00.686000+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:01.734360+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:02.784292+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:03.832265+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:04.883306+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:05.932399+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:06.981558+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:08.031163+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:09.079958+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:10.129370+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:11.181972+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:12.229555+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:13.279555+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:14.326792+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:15.376978+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:16.424432+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:17.475164+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:18.523378+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:19.574337+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:20.623195+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:21.671476+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:22.720993+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:23.769772+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:24.818983+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:25.867841+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:26.918085+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:27.969735+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:29.016402+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:30.066282+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:31.115101+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:32.166299+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:33.214782+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:34.269073+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:35.319349+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:36.368670+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:37.419752+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:38.467291+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:39.517499+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:40.565044+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:41.615409+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:42.662421+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:43.712902+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:44.761893+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:45.812083+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:46.861482+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:47.910435+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:48.958994+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:50.008874+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:51.057892+00:00,0.0,0.0,0.0,0.0
2026-09-26T16:20:52.105837+00:00,0.0,0.0,0.0,0.0
